resample,model,recall
374,claude-sonnet-4-6,0.7333333333333333
374,claude-opus-4-7,0.6
374,gpt-5.4-nano,0.6666666666666666
374,gpt-5.4-mini,0.6
374,gpt-5.4,0.4
375,claude-haiku-4-5-20251001,0.8
375,claude-sonnet-4-6,0.5333333333333333
375,claude-opus-4-7,0.4666666666666667
375,gpt-5.4-nano,0.9333333333333333
375,gpt-5.4-mini,0.4666666666666667
375,gpt-5.4,0.3333333333333333
376,claude-haiku-4-5-20251001,0.4
376,claude-sonnet-4-6,0.6666666666666666
376,claude-opus-4-7,0.6
376,gpt-5.4-nano,0.7333333333333333
376,gpt-5.4-mini,0.6
376,gpt-5.4,0.4666666666666667
377,claude-haiku-4-5-20251001,0.8
377,claude-sonnet-4-6,0.5333333333333333
377,claude-opus-4-7,0.4
377,gpt-5.4-nano,0.8666666666666667
377,gpt-5.4-mini,0.4666666666666667
377,gpt-5.4,0.4
378,claude-haiku-4-5-20251001,0.5333333333333333
378,claude-sonnet-4-6,0.8
378,claude-opus-4-7,0.3333333333333333
378,gpt-5.4-nano,0.7333333333333333
378,gpt-5.4-mini,0.6
378,gpt-5.4,0.3333333333333333
379,claude-haiku-4-5-20251001,0.6666666666666666
379,claude-sonnet-4-6,0.9333333333333333
379,claude-opus-4-7,0.4666666666666667
379,gpt-5.4-nano,0.6
379,gpt-5.4-mini,0.6
379,gpt-5.4,0.26666666666666666
380,claude-haiku-4-5-20251001,0.4666666666666667
380,claude-sonnet-4-6,0.6666666666666666
380,claude-opus-4-7,0.5333333333333333
380,gpt-5.4-nano,0.7333333333333333
380,gpt-5.4-mini,0.5333333333333333
380,gpt-5.4,0.3333333333333333
381,claude-haiku-4-5-20251001,0.6
381,claude-sonnet-4-6,0.8
381,claude-opus-4-7,0.4
381,gpt-5.4-nano,0.9333333333333333
381,gpt-5.4-mini,0.6
381,gpt-5.4,0.4666666666666667
382,claude-haiku-4-5-20251001,0.5333333333333333
382,claude-sonnet-4-6,0.8666666666666667
382,claude-opus-4-7,0.5333333333333333
382,gpt-5.4-nano,0.8
382,gpt-5.4-mini,0.6
382,gpt-5.4,0.3333333333333333
383,claude-haiku-4-5-20251001,0.5333333333333333
383,claude-sonnet-4-6,0.8
383,claude-opus-4-7,0.3333333333333333
383,gpt-5.4-nano,0.8666666666666667
383,gpt-5.4-mini,0.8
383,gpt-5.4,0.4
384,claude-haiku-4-5-20251001,0.4666666666666667
384,claude-sonnet-4-6,0.8666666666666667
384,claude-opus-4-7,0.6666666666666666
384,gpt-5.4-nano,0.8666666666666667
384,gpt-5.4-mini,0.6666666666666666
384,gpt-5.4,0.4
385,claude-haiku-4-5-20251001,0.4
385,claude-sonnet-4-6,0.7333333333333333
385,claude-opus-4-7,0.6666666666666666
385,gpt-5.4-nano,0.8
385,gpt-5.4-mini,0.4666666666666667
385,gpt-5.4,0.4666666666666667
386,claude-haiku-4-5-20251001,0.3333333333333333
386,claude-sonnet-4-6,0.9333333333333333
386,claude-opus-4-7,0.3333333333333333
386,gpt-5.4-nano,1.0
386,gpt-5.4-mini,0.4
386,gpt-5.4,0.4666666666666667
387,claude-haiku-4-5-20251001,0.4
387,claude-sonnet-4-6,0.8
387,claude-opus-4-7,0.6
387,gpt-5.4-nano,0.6
387,gpt-5.4-mini,0.6
387,gpt-5.4,0.5333333333333333
388,claude-haiku-4-5-20251001,0.5333333333333333
388,claude-sonnet-4-6,0.6666666666666666
388,claude-opus-4-7,0.3333333333333333
388,gpt-5.4-nano,0.9333333333333333
388,gpt-5.4-mini,0.6666666666666666
388,gpt-5.4,0.4666666666666667
389,claude-haiku-4-5-20251001,0.4666666666666667
389,claude-sonnet-4-6,0.6
389,claude-opus-4-7,0.4666666666666667
389,gpt-5.4-nano,0.7333333333333333
389,gpt-5.4-mini,0.6
389,gpt-5.4,0.5333333333333333
390,claude-haiku-4-5-20251001,0.6666666666666666
390,claude-sonnet-4-6,0.6
390,claude-opus-4-7,0.5333333333333333
390,gpt-5.4-nano,0.8
390,gpt-5.4-mini,0.4
390,gpt-5.4,0.5333333333333333
391,claude-haiku-4-5-20251001,0.5333333333333333
391,claude-sonnet-4-6,0.9333333333333333
391,claude-opus-4-7,0.5333333333333333
391,gpt-5.4-nano,1.0
391,gpt-5.4-mini,0.5333333333333333
391,gpt-5.4,0.26666666666666666
392,claude-haiku-4-5-20251001,0.6666666666666666
392,claude-sonnet-4-6,0.6666666666666666
392,claude-opus-4-7,0.6
392,gpt-5.4-nano,0.8
392,gpt-5.4-mini,0.6
392,gpt-5.4,0.4
393,claude-haiku-4-5-20251001,0.5333333333333333
393,claude-sonnet-4-6,0.6666666666666666
393,claude-opus-4-7,0.4
393,gpt-5.4-nano,0.6
393,gpt-5.4-mini,0.5333333333333333
393,gpt-5.4,0.3333333333333333
394,claude-haiku-4-5-20251001,0.7333333333333333
394,claude-sonnet-4-6,0.8
394,claude-opus-4-7,0.3333333333333333
394,gpt-5.4-nano,0.8666666666666667
394,gpt-5.4-mini,0.5333333333333333
394,gpt-5.4,0.4666666666666667
395,claude-haiku-4-5-20251001,0.4
395,claude-sonnet-4-6,0.8666666666666667
395,claude-opus-4-7,0.3333333333333333
395,gpt-5.4-nano,0.8
395,gpt-5.4-mini,0.6
395,gpt-5.4,0.4
396,claude-haiku-4-5-20251001,0.6666666666666666
396,claude-sonnet-4-6,0.8666666666666667
396,claude-opus-4-7,0.4
396,gpt-5.4-nano,0.9333333333333333
396,gpt-5.4-mini,0.4
396,gpt-5.4,0.5333333333333333
397,claude-haiku-4-5-20251001,0.4
397,claude-sonnet-4-6,0.9333333333333333
397,claude-opus-4-7,0.4666666666666667
397,gpt-5.4-nano,0.7333333333333333
397,gpt-5.4-mini,0.7333333333333333
397,gpt-5.4,0.3333333333333333
398,claude-haiku-4-5-20251001,0.5333333333333333
398,claude-sonnet-4-6,0.7333333333333333
398,claude-opus-4-7,0.5333333333333333
398,gpt-5.4-nano,0.8666666666666667
398,gpt-5.4-mini,0.6666666666666666
398,gpt-5.4,0.2
399,claude-haiku-4-5-20251001,0.3333333333333333
399,claude-sonnet-4-6,0.7333333333333333
399,claude-opus-4-7,0.5333333333333333
399,gpt-5.4-nano,0.7333333333333333
399,gpt-5.4-mini,0.6666666666666666
399,gpt-5.4,0.4
400,claude-haiku-4-5-20251001,0.6
400,claude-sonnet-4-6,0.8666666666666667
400,claude-opus-4-7,0.4
400,gpt-5.4-nano,0.9333333333333333
400,gpt-5.4-mini,0.7333333333333333
400,gpt-5.4,0.4
401,claude-haiku-4-5-20251001,0.5333333333333333
401,claude-sonnet-4-6,0.8
401,claude-opus-4-7,0.3333333333333333
401,gpt-5.4-nano,0.8
401,gpt-5.4-mini,0.5333333333333333
401,gpt-5.4,0.3333333333333333
402,claude-haiku-4-5-20251001,0.5333333333333333
402,claude-sonnet-4-6,0.7333333333333333
402,claude-opus-4-7,0.4
402,gpt-5.4-nano,0.8
402,gpt-5.4-mini,0.5333333333333333
402,gpt-5.4,0.2
403,claude-haiku-4-5-20251001,0.4
403,claude-sonnet-4-6,0.6666666666666666
403,claude-opus-4-7,0.4666666666666667
403,gpt-5.4-nano,0.9333333333333333
403,gpt-5.4-mini,0.5333333333333333
403,gpt-5.4,0.2
404,claude-haiku-4-5-20251001,0.5333333333333333
404,claude-sonnet-4-6,0.8
404,claude-opus-4-7,0.3333333333333333
404,gpt-5.4-nano,0.8
404,gpt-5.4-mini,0.4
404,gpt-5.4,0.5333333333333333
405,claude-haiku-4-5-20251001,0.6666666666666666
405,claude-sonnet-4-6,0.6666666666666666
405,claude-opus-4-7,0.6666666666666666
405,gpt-5.4-nano,0.7333333333333333
405,gpt-5.4-mini,0.5333333333333333
405,gpt-5.4,0.5333333333333333
406,claude-haiku-4-5-20251001,0.5333333333333333
406,claude-sonnet-4-6,0.7333333333333333
406,claude-opus-4-7,0.6666666666666666
406,gpt-5.4-nano,0.7333333333333333
406,gpt-5.4-mini,0.6
406,gpt-5.4,0.3333333333333333
407,claude-haiku-4-5-20251001,0.6666666666666666
407,claude-sonnet-4-6,0.8666666666666667
407,claude-opus-4-7,0.8
407,gpt-5.4-nano,0.9333333333333333
407,gpt-5.4-mini,0.4666666666666667
407,gpt-5.4,0.3333333333333333
408,claude-haiku-4-5-20251001,0.5333333333333333
408,claude-sonnet-4-6,0.8666666666666667
408,claude-opus-4-7,0.6
408,gpt-5.4-nano,0.9333333333333333
408,gpt-5.4-mini,0.4
408,gpt-5.4,0.13333333333333333
409,claude-haiku-4-5-20251001,0.6666666666666666
409,claude-sonnet-4-6,0.8
409,claude-opus-4-7,0.3333333333333333
409,gpt-5.4-nano,0.8666666666666667
409,gpt-5.4-mini,0.4666666666666667
409,gpt-5.4,0.3333333333333333
410,claude-haiku-4-5-20251001,0.6666666666666666
410,claude-sonnet-4-6,0.8
410,claude-opus-4-7,0.6
410,gpt-5.4-nano,0.9333333333333333
410,gpt-5.4-mini,0.6666666666666666
410,gpt-5.4,0.4
411,claude-haiku-4-5-20251001,0.4666666666666667
411,claude-sonnet-4-6,0.8666666666666667
411,claude-opus-4-7,0.4
411,gpt-5.4-nano,0.8666666666666667
411,gpt-5.4-mini,0.5333333333333333
411,gpt-5.4,0.4
412,claude-haiku-4-5-20251001,0.6666666666666666
412,claude-sonnet-4-6,0.8
412,claude-opus-4-7,0.4
412,gpt-5.4-nano,0.8
412,gpt-5.4-mini,0.5333333333333333
412,gpt-5.4,0.26666666666666666
413,claude-haiku-4-5-20251001,0.5333333333333333
413,claude-sonnet-4-6,0.6
413,claude-opus-4-7,0.5333333333333333
413,gpt-5.4-nano,0.9333333333333333
413,gpt-5.4-mini,0.6
413,gpt-5.4,0.26666666666666666
414,claude-haiku-4-5-20251001,0.4
414,claude-sonnet-4-6,0.6
414,claude-opus-4-7,0.4666666666666667
414,gpt-5.4-nano,0.7333333333333333
414,gpt-5.4-mini,0.5333333333333333
414,gpt-5.4,0.3333333333333333
415,claude-haiku-4-5-20251001,0.5333333333333333
415,claude-sonnet-4-6,0.7333333333333333
415,claude-opus-4-7,0.5333333333333333
415,gpt-5.4-nano,0.8666666666666667
415,gpt-5.4-mini,0.6
415,gpt-5.4,0.26666666666666666
416,claude-haiku-4-5-20251001,0.6
416,claude-sonnet-4-6,0.7333333333333333
416,claude-opus-4-7,0.5333333333333333
416,gpt-5.4-nano,0.7333333333333333
416,gpt-5.4-mini,0.5333333333333333
416,gpt-5.4,0.4666666666666667
417,claude-haiku-4-5-20251001,0.6666666666666666
417,claude-sonnet-4-6,0.8
417,claude-opus-4-7,0.4
417,gpt-5.4-nano,0.6
417,gpt-5.4-mini,0.5333333333333333
417,gpt-5.4,0.6
418,claude-haiku-4-5-20251001,0.6
418,claude-sonnet-4-6,0.8
418,claude-opus-4-7,0.3333333333333333
418,gpt-5.4-nano,0.8
418,gpt-5.4-mini,0.4
418,gpt-5.4,0.6666666666666666
419,claude-haiku-4-5-20251001,0.5333333333333333
419,claude-sonnet-4-6,0.8
419,claude-opus-4-7,0.3333333333333333
419,gpt-5.4-nano,0.6
419,gpt-5.4-mini,0.4
419,gpt-5.4,0.5333333333333333
420,claude-haiku-4-5-20251001,0.4666666666666667
420,claude-sonnet-4-6,0.6666666666666666
420,claude-opus-4-7,0.26666666666666666
420,gpt-5.4-nano,0.8
420,gpt-5.4-mini,0.3333333333333333
420,gpt-5.4,0.5333333333333333
421,claude-haiku-4-5-20251001,0.6666666666666666
421,claude-sonnet-4-6,0.5333333333333333
421,claude-opus-4-7,0.4666666666666667
421,gpt-5.4-nano,0.9333333333333333
421,gpt-5.4-mini,0.6
421,gpt-5.4,0.3333333333333333
422,claude-haiku-4-5-20251001,0.8
422,claude-sonnet-4-6,0.6666666666666666
422,claude-opus-4-7,0.5333333333333333
422,gpt-5.4-nano,0.6666666666666666
422,gpt-5.4-mini,0.4666666666666667
422,gpt-5.4,0.3333333333333333
423,claude-haiku-4-5-20251001,0.3333333333333333
423,claude-sonnet-4-6,0.5333333333333333
423,claude-opus-4-7,0.4666666666666667
423,gpt-5.4-nano,0.8
423,gpt-5.4-mini,0.6
423,gpt-5.4,0.6
424,claude-haiku-4-5-20251001,0.5333333333333333
424,claude-sonnet-4-6,0.7333333333333333
424,claude-opus-4-7,0.6
424,gpt-5.4-nano,0.8666666666666667
424,gpt-5.4-mini,0.3333333333333333
424,gpt-5.4,0.7333333333333333
425,claude-haiku-4-5-20251001,0.4666666666666667
425,claude-sonnet-4-6,0.5333333333333333
425,claude-opus-4-7,0.3333333333333333
425,gpt-5.4-nano,0.8666666666666667
425,gpt-5.4-mini,0.6
425,gpt-5.4,0.4666666666666667
426,claude-haiku-4-5-20251001,0.4666666666666667
426,claude-sonnet-4-6,0.7333333333333333
426,claude-opus-4-7,0.6
426,gpt-5.4-nano,0.7333333333333333
426,gpt-5.4-mini,0.6
426,gpt-5.4,0.26666666666666666
427,claude-haiku-4-5-20251001,0.4
427,claude-sonnet-4-6,0.8666666666666667
427,claude-opus-4-7,0.26666666666666666
427,gpt-5.4-nano,0.9333333333333333
427,gpt-5.4-mini,0.5333333333333333
427,gpt-5.4,0.4
428,claude-haiku-4-5-20251001,0.3333333333333333
428,claude-sonnet-4-6,0.8666666666666667
428,claude-opus-4-7,0.4
428,gpt-5.4-nano,0.9333333333333333
428,gpt-5.4-mini,0.7333333333333333
428,gpt-5.4,0.2
429,claude-haiku-4-5-20251001,0.4666666666666667
429,claude-sonnet-4-6,0.8
429,claude-opus-4-7,0.4666666666666667
429,gpt-5.4-nano,0.6666666666666666
429,gpt-5.4-mini,0.4666666666666667
429,gpt-5.4,0.26666666666666666
430,claude-haiku-4-5-20251001,0.6
430,claude-sonnet-4-6,0.8666666666666667
430,claude-opus-4-7,0.5333333333333333
430,gpt-5.4-nano,0.8
430,gpt-5.4-mini,0.6666666666666666
430,gpt-5.4,0.4
431,claude-haiku-4-5-20251001,0.6666666666666666
431,claude-sonnet-4-6,0.8
431,claude-opus-4-7,0.4
431,gpt-5.4-nano,0.8666666666666667
431,gpt-5.4-mini,0.4
431,gpt-5.4,0.4666666666666667
432,claude-haiku-4-5-20251001,0.5333333333333333
432,claude-sonnet-4-6,0.4666666666666667
432,claude-opus-4-7,0.7333333333333333
432,gpt-5.4-nano,0.6666666666666666
432,gpt-5.4-mini,0.5333333333333333
432,gpt-5.4,0.4666666666666667
433,claude-haiku-4-5-20251001,0.4666666666666667
433,claude-sonnet-4-6,0.7333333333333333
433,claude-opus-4-7,0.3333333333333333
433,gpt-5.4-nano,0.7333333333333333
433,gpt-5.4-mini,0.5333333333333333
433,gpt-5.4,0.4
434,claude-haiku-4-5-20251001,0.6
434,claude-sonnet-4-6,0.8
434,claude-opus-4-7,0.4666666666666667
434,gpt-5.4-nano,0.8666666666666667
434,gpt-5.4-mini,0.6666666666666666
434,gpt-5.4,0.4666666666666667
435,claude-haiku-4-5-20251001,0.7333333333333333
435,claude-sonnet-4-6,0.6666666666666666
435,claude-opus-4-7,0.4666666666666667
435,gpt-5.4-nano,0.8
435,gpt-5.4-mini,0.4666666666666667
435,gpt-5.4,0.4666666666666667
436,claude-haiku-4-5-20251001,0.5333333333333333
436,claude-sonnet-4-6,0.5333333333333333
436,claude-opus-4-7,0.4
436,gpt-5.4-nano,0.7333333333333333
436,gpt-5.4-mini,0.4
436,gpt-5.4,0.3333333333333333
437,claude-haiku-4-5-20251001,0.4
437,claude-sonnet-4-6,0.9333333333333333
437,claude-opus-4-7,0.6
437,gpt-5.4-nano,0.9333333333333333
437,gpt-5.4-mini,0.7333333333333333
437,gpt-5.4,0.4666666666666667
438,claude-haiku-4-5-20251001,0.5333333333333333
438,claude-sonnet-4-6,0.6666666666666666
438,claude-opus-4-7,0.3333333333333333
438,gpt-5.4-nano,0.9333333333333333
438,gpt-5.4-mini,0.6
438,gpt-5.4,0.3333333333333333
439,claude-haiku-4-5-20251001,0.6
439,claude-sonnet-4-6,0.5333333333333333
439,claude-opus-4-7,0.4666666666666667
439,gpt-5.4-nano,0.7333333333333333
439,gpt-5.4-mini,0.4666666666666667
439,gpt-5.4,0.4
440,claude-haiku-4-5-20251001,0.6
440,claude-sonnet-4-6,0.5333333333333333
440,claude-opus-4-7,0.3333333333333333
440,gpt-5.4-nano,0.6666666666666666
440,gpt-5.4-mini,0.5333333333333333
440,gpt-5.4,0.4666666666666667
441,claude-haiku-4-5-20251001,0.6666666666666666
441,claude-sonnet-4-6,0.8
441,claude-opus-4-7,0.3333333333333333
441,gpt-5.4-nano,0.8
441,gpt-5.4-mini,0.5333333333333333
441,gpt-5.4,0.26666666666666666
442,claude-haiku-4-5-20251001,0.5333333333333333
442,claude-sonnet-4-6,0.9333333333333333
442,claude-opus-4-7,0.4
442,gpt-5.4-nano,0.6666666666666666
442,gpt-5.4-mini,0.7333333333333333
442,gpt-5.4,0.4666666666666667
443,claude-haiku-4-5-20251001,0.6
443,claude-sonnet-4-6,0.8
443,claude-opus-4-7,0.4666666666666667
443,gpt-5.4-nano,0.8
443,gpt-5.4-mini,0.6
443,gpt-5.4,0.3333333333333333
444,claude-haiku-4-5-20251001,0.4666666666666667
444,claude-sonnet-4-6,0.8
444,claude-opus-4-7,0.5333333333333333
444,gpt-5.4-nano,0.8
444,gpt-5.4-mini,0.6
444,gpt-5.4,0.4666666666666667
445,claude-haiku-4-5-20251001,0.5333333333333333
445,claude-sonnet-4-6,0.7333333333333333
445,claude-opus-4-7,0.3333333333333333
445,gpt-5.4-nano,0.8
445,gpt-5.4-mini,0.13333333333333333
445,gpt-5.4,0.6666666666666666
446,claude-haiku-4-5-20251001,0.5333333333333333
446,claude-sonnet-4-6,0.5333333333333333
446,claude-opus-4-7,0.7333333333333333
446,gpt-5.4-nano,0.8
446,gpt-5.4-mini,0.4666666666666667
446,gpt-5.4,0.4
447,claude-haiku-4-5-20251001,0.7333333333333333
447,claude-sonnet-4-6,0.7333333333333333
447,claude-opus-4-7,0.3333333333333333
447,gpt-5.4-nano,0.7333333333333333
447,gpt-5.4-mini,0.4666666666666667
447,gpt-5.4,0.4666666666666667
448,claude-haiku-4-5-20251001,0.5333333333333333
448,claude-sonnet-4-6,0.6666666666666666
448,claude-opus-4-7,0.6
448,gpt-5.4-nano,0.8666666666666667
448,gpt-5.4-mini,0.4
448,gpt-5.4,0.5333333333333333
449,claude-haiku-4-5-20251001,0.6
449,claude-sonnet-4-6,0.8666666666666667
449,claude-opus-4-7,0.5333333333333333
449,gpt-5.4-nano,0.9333333333333333
449,gpt-5.4-mini,0.6
449,gpt-5.4,0.4
450,claude-haiku-4-5-20251001,0.6
450,claude-sonnet-4-6,0.7333333333333333
450,claude-opus-4-7,0.5333333333333333
450,gpt-5.4-nano,0.8
450,gpt-5.4-mini,0.6
450,gpt-5.4,0.6
451,claude-haiku-4-5-20251001,0.5333333333333333
451,claude-sonnet-4-6,0.6666666666666666
451,claude-opus-4-7,0.5333333333333333
451,gpt-5.4-nano,0.8
451,gpt-5.4-mini,0.5333333333333333
451,gpt-5.4,0.6
452,claude-haiku-4-5-20251001,0.5333333333333333
452,claude-sonnet-4-6,0.4666666666666667
452,claude-opus-4-7,0.4666666666666667
452,gpt-5.4-nano,0.6666666666666666
452,gpt-5.4-mini,0.6
452,gpt-5.4,0.3333333333333333
453,claude-haiku-4-5-20251001,0.6666666666666666
453,claude-sonnet-4-6,0.8
453,claude-opus-4-7,0.4
453,gpt-5.4-nano,0.6666666666666666
453,gpt-5.4-mini,0.7333333333333333
453,gpt-5.4,0.4666666666666667
454,claude-haiku-4-5-20251001,0.6
454,claude-sonnet-4-6,0.6
454,claude-opus-4-7,0.6666666666666666
454,gpt-5.4-nano,0.8
454,gpt-5.4-mini,0.4666666666666667
454,gpt-5.4,0.6
455,claude-haiku-4-5-20251001,0.5333333333333333
455,claude-sonnet-4-6,0.8666666666666667
455,claude-opus-4-7,0.26666666666666666
455,gpt-5.4-nano,0.6
455,gpt-5.4-mini,0.6666666666666666
455,gpt-5.4,0.3333333333333333
456,claude-haiku-4-5-20251001,0.8
456,claude-sonnet-4-6,0.6666666666666666
456,claude-opus-4-7,0.2
456,gpt-5.4-nano,0.8666666666666667
456,gpt-5.4-mini,0.26666666666666666
456,gpt-5.4,0.5333333333333333
457,claude-haiku-4-5-20251001,0.5333333333333333
457,claude-sonnet-4-6,0.7333333333333333
457,claude-opus-4-7,0.4666666666666667
457,gpt-5.4-nano,0.7333333333333333
457,gpt-5.4-mini,0.5333333333333333
457,gpt-5.4,0.5333333333333333
458,claude-haiku-4-5-20251001,0.6666666666666666
458,claude-sonnet-4-6,0.6666666666666666
458,claude-opus-4-7,0.8666666666666667
458,gpt-5.4-nano,0.8
458,gpt-5.4-mini,0.6
458,gpt-5.4,0.6666666666666666
459,claude-haiku-4-5-20251001,0.6666666666666666
459,claude-sonnet-4-6,0.8666666666666667
459,claude-opus-4-7,0.3333333333333333
459,gpt-5.4-nano,0.8666666666666667
459,gpt-5.4-mini,0.5333333333333333
459,gpt-5.4,0.4666666666666667
460,claude-haiku-4-5-20251001,0.3333333333333333
460,claude-sonnet-4-6,0.8
460,claude-opus-4-7,0.4666666666666667
460,gpt-5.4-nano,0.8
460,gpt-5.4-mini,0.4
460,gpt-5.4,0.26666666666666666
461,claude-haiku-4-5-20251001,0.6
461,claude-sonnet-4-6,0.5333333333333333
461,claude-opus-4-7,0.4
461,gpt-5.4-nano,0.8666666666666667
461,gpt-5.4-mini,0.4
461,gpt-5.4,0.5333333333333333
462,claude-haiku-4-5-20251001,0.6
462,claude-sonnet-4-6,0.7333333333333333
462,claude-opus-4-7,0.6666666666666666
462,gpt-5.4-nano,0.7333333333333333
462,gpt-5.4-mini,0.8
462,gpt-5.4,0.26666666666666666
463,claude-haiku-4-5-20251001,0.5333333333333333
463,claude-sonnet-4-6,0.9333333333333333
463,claude-opus-4-7,0.5333333333333333
463,gpt-5.4-nano,0.6666666666666666
463,gpt-5.4-mini,0.3333333333333333
463,gpt-5.4,0.4666666666666667
464,claude-haiku-4-5-20251001,0.5333333333333333
464,claude-sonnet-4-6,0.7333333333333333
464,claude-opus-4-7,0.4666666666666667
464,gpt-5.4-nano,0.8
464,gpt-5.4-mini,0.7333333333333333
464,gpt-5.4,0.4
465,claude-haiku-4-5-20251001,0.6
465,claude-sonnet-4-6,0.5333333333333333
465,claude-opus-4-7,0.4666666666666667
465,gpt-5.4-nano,0.8666666666666667
465,gpt-5.4-mini,0.4
465,gpt-5.4,0.4
466,claude-haiku-4-5-20251001,0.6666666666666666
466,claude-sonnet-4-6,0.8666666666666667
466,claude-opus-4-7,0.4
466,gpt-5.4-nano,0.7333333333333333
466,gpt-5.4-mini,0.4
466,gpt-5.4,0.4
467,claude-haiku-4-5-20251001,0.6
467,claude-sonnet-4-6,0.5333333333333333
467,claude-opus-4-7,0.3333333333333333
467,gpt-5.4-nano,0.8
467,gpt-5.4-mini,0.6666666666666666
467,gpt-5.4,0.3333333333333333
468,claude-haiku-4-5-20251001,0.6666666666666666
468,claude-sonnet-4-6,0.7333333333333333
468,claude-opus-4-7,0.3333333333333333
468,gpt-5.4-nano,0.9333333333333333
468,gpt-5.4-mini,0.7333333333333333
468,gpt-5.4,0.3333333333333333
469,claude-haiku-4-5-20251001,0.4
469,claude-sonnet-4-6,0.7333333333333333
469,claude-opus-4-7,0.4
469,gpt-5.4-nano,0.9333333333333333
469,gpt-5.4-mini,0.6
469,gpt-5.4,0.4
470,claude-haiku-4-5-20251001,0.6
470,claude-sonnet-4-6,0.7333333333333333
470,claude-opus-4-7,0.2
470,gpt-5.4-nano,0.6
470,gpt-5.4-mini,0.8
470,gpt-5.4,0.4
471,claude-haiku-4-5-20251001,0.6
471,claude-sonnet-4-6,0.8
471,claude-opus-4-7,0.6666666666666666
471,gpt-5.4-nano,0.8666666666666667
471,gpt-5.4-mini,0.6
471,gpt-5.4,0.3333333333333333
472,claude-haiku-4-5-20251001,0.6
472,claude-sonnet-4-6,0.6666666666666666
472,claude-opus-4-7,0.4
472,gpt-5.4-nano,0.8
472,gpt-5.4-mini,0.6
472,gpt-5.4,0.3333333333333333
473,claude-haiku-4-5-20251001,0.5333333333333333
473,claude-sonnet-4-6,0.7333333333333333
473,claude-opus-4-7,0.6666666666666666
473,gpt-5.4-nano,0.8666666666666667
473,gpt-5.4-mini,0.7333333333333333
473,gpt-5.4,0.4
474,claude-haiku-4-5-20251001,0.4
474,claude-sonnet-4-6,0.6666666666666666
474,claude-opus-4-7,0.4
474,gpt-5.4-nano,1.0
474,gpt-5.4-mini,0.6
474,gpt-5.4,0.3333333333333333
475,claude-haiku-4-5-20251001,0.7333333333333333
475,claude-sonnet-4-6,0.9333333333333333
475,claude-opus-4-7,0.4
475,gpt-5.4-nano,0.8
475,gpt-5.4-mini,0.6
475,gpt-5.4,0.5333333333333333
476,claude-haiku-4-5-20251001,0.4666666666666667
476,claude-sonnet-4-6,0.7333333333333333
476,claude-opus-4-7,0.3333333333333333
476,gpt-5.4-nano,0.8
476,gpt-5.4-mini,0.4666666666666667
476,gpt-5.4,0.3333333333333333
477,claude-haiku-4-5-20251001,0.6
477,claude-sonnet-4-6,0.8
477,claude-opus-4-7,0.4
477,gpt-5.4-nano,0.6
477,gpt-5.4-mini,0.3333333333333333
477,gpt-5.4,0.4666666666666667
478,claude-haiku-4-5-20251001,0.6
478,claude-sonnet-4-6,0.4666666666666667
478,claude-opus-4-7,0.6666666666666666
478,gpt-5.4-nano,0.8
478,gpt-5.4-mini,0.5333333333333333
478,gpt-5.4,0.6
479,claude-haiku-4-5-20251001,0.6
479,claude-sonnet-4-6,0.8
479,claude-opus-4-7,0.6
479,gpt-5.4-nano,1.0
479,gpt-5.4-mini,0.4
479,gpt-5.4,0.3333333333333333
480,claude-haiku-4-5-20251001,0.4
480,claude-sonnet-4-6,0.7333333333333333
480,claude-opus-4-7,0.4
480,gpt-5.4-nano,0.6
480,gpt-5.4-mini,0.4666666666666667
480,gpt-5.4,0.4
481,claude-haiku-4-5-20251001,0.5333333333333333
481,claude-sonnet-4-6,0.9333333333333333
481,claude-opus-4-7,0.4666666666666667
481,gpt-5.4-nano,0.8
481,gpt-5.4-mini,0.8
481,gpt-5.4,0.4
482,claude-haiku-4-5-20251001,0.3333333333333333
482,claude-sonnet-4-6,0.6
482,claude-opus-4-7,0.6666666666666666
482,gpt-5.4-nano,0.8666666666666667
482,gpt-5.4-mini,0.4
482,gpt-5.4,0.6
483,claude-haiku-4-5-20251001,0.7333333333333333
483,claude-sonnet-4-6,0.8666666666666667
483,claude-opus-4-7,0.26666666666666666
483,gpt-5.4-nano,0.5333333333333333
483,gpt-5.4-mini,0.4
483,gpt-5.4,0.4
